Date,Adj Close,Close,High,Low,Open,Volume
2020-01-01,453.6365051269531,475.8999938964844,481.0,474.45001220703125,481.0,1316812
2020-01-02,451.3487854003906,473.5,479.8999938964844,472.29998779296875,478.8500061035156,1406381
2020-01-03,447.9648742675781,469.95001220703125,475.79998779296875,467.25,475.79998779296875,2252752
2020-01-06,444.91455078125,466.75,469.95001220703125,461.20001220703125,469.79998779296875,1501855
2020-01-07,446.6780700683594,468.6000061035156,470.0,463.6499938964844,466.0,2365554
2020-01-08,443.0081787109375,464.75,470.1000061035156,461.6000061035156,467.79998779296875,1507276
2020-01-09,448.1078796386719,470.1000061035156,473.29998779296875,467.5,467.5,1700600
2020-01-10,451.3487854003906,473.5,477.0,469.75,470.1000061035156,1213600
2020-01-13,455.3046569824219,477.6499938964844,482.45001220703125,474.5,474.5,1229969
2020-01-14,461.5959167480469,484.25,485.20001220703125,479.20001220703125,480.6000061035156,2160301
2020-01-15,461.35760498046875,484.0,486.8500061035156,479.54998779296875,484.0,1413668
2020-01-16,457.78302001953125,480.25,487.45001220703125,479.0,484.0,1694372
2020-01-17,457.8306579589844,480.29998779296875,482.95001220703125,476.54998779296875,480.0,2039387
2020-01-20,457.68768310546875,480.1499938964844,483.1499938964844,476.6499938964844,480.45001220703125,1206931
2020-01-21,451.25347900390625,473.3999938964844,479.54998779296875,472.20001220703125,478.95001220703125,1448808
2020-01-22,449.5376892089844,471.6000061035156,480.29998779296875,470.25,474.5,2380518
2020-01-23,443.389404296875,465.1499938964844,475.8500061035156,459.3500061035156,464.5,5783749
2020-01-24,437.3841552734375,458.8500061035156,467.75,456.8500061035156,465.0,2713370
2020-01-27,442.7221984863281,464.45001220703125,466.5,454.20001220703125,457.5,5849003
2020-01-28,442.9604797363281,464.70001220703125,468.0,458.95001220703125,465.0,3592413
2020-01-29,439.9577941894531,461.54998779296875,467.3999938964844,460.3500061035156,464.70001220703125,1737293
2020-01-30,429.90142822265625,451.0,461.0,446.3500061035156,461.0,2766881
2020-01-31,425.9931945800781,446.8999938964844,453.95001220703125,442.1000061035156,453.95001220703125,2184609
2020-02-03,423.7531433105469,444.54998779296875,450.6499938964844,439.3999938964844,444.0,1690394
2020-02-04,427.470703125,448.45001220703125,452.45001220703125,444.20001220703125,446.70001220703125,2030860
2020-02-05,426.61279296875,447.54998779296875,459.1499938964844,437.5,449.54998779296875,3637403
2020-02-06,419.0823974609375,439.6499938964844,464.3500061035156,435.3500061035156,462.5,7118843
2020-02-07,422.4662780761719,443.20001220703125,445.8999938964844,437.29998779296875,440.0,6386193
2020-02-10,423.94378662109375,444.75,451.0,442.1000061035156,444.20001220703125,3557480
2020-02-11,429.5201416015625,450.6000061035156,452.0,443.3500061035156,447.1000061035156,1889638
2020-02-12,425.8978576660156,446.79998779296875,454.95001220703125,445.0,454.95001220703125,1683136
2020-02-13,422.65692138671875,443.3999938964844,448.8999938964844,440.5,446.79998779296875,2041017
2020-02-14,426.183837890625,447.1000061035156,448.8999938964844,441.5,444.0,1814780
