Date,Adj Close,Close,High,Low,Open,Volume
2020-01-01,217.4337615966797,227.5500030517578,232.14999389648438,227.10000610351562,231.39999389648438,3761160
2020-01-02,223.35813903808594,233.75,234.39999389648438,226.5,227.5,4513308
2020-01-03,218.43710327148438,228.60000610351562,233.6999969482422,227.0500030517578,232.64999389648438,4289982
2020-01-06,211.12718200683594,220.9499969482422,227.5500030517578,220.14999389648438,227.0,7552620
2020-01-07,215.4748992919922,225.5,227.4499969482422,222.5,223.0,4646862
2020-01-08,217.52931213378906,227.64999389648438,228.3000030517578,217.3000030517578,217.3000030517578,6320990
2020-01-09,227.65806579589844,238.25,240.5,229.35000610351562,230.0,9195030
2020-01-10,233.34356689453125,244.1999969482422,245.0,236.0,238.85000610351562,14793061
2020-01-13,241.5612030029297,252.8000030517578,253.75,244.35000610351562,244.35000610351562,14466469
2020-01-14,243.2333984375,254.5500030517578,257.6000061035156,250.5500030517578,252.10000610351562,6843491
2020-01-15,244.5233917236328,255.89999389648438,258.0,252.5,252.5,7020963
2020-01-16,246.6733856201172,258.1499938964844,259.6499938964844,254.64999389648438,255.6999969482422,5235129
2020-01-17,249.6355438232422,261.25,262.0,256.8999938964844,257.0,5766591
2020-01-20,247.4378204345703,258.95001220703125,264.0,257.3500061035156,261.95001220703125,6096170
2020-01-21,245.6700439453125,257.1000061035156,258.8500061035156,255.0,258.0,5387621
2020-01-22,246.62559509277344,258.1000061035156,261.25,255.0,258.3999938964844,5476635
2020-01-23,249.11001586914062,260.70001220703125,262.0,257.1000061035156,258.1000061035156,5101631
2020-01-24,251.1644744873047,262.8500061035156,265.8999938964844,261.1000061035156,262.0,7257409
2020-01-27,245.6700439453125,257.1000061035156,264.0,255.8000030517578,261.5,5577299
2020-01-28,246.19558715820312,257.6499938964844,261.25,255.3000030517578,256.0,4763857
2020-01-29,247.10337829589844,258.6000061035156,261.79998779296875,256.6499938964844,259.0,4977662
2020-01-30,243.32896423339844,254.64999389648438,258.8500061035156,252.0500030517578,258.6000061035156,5549648
2020-01-31,248.87110900878906,260.45001220703125,262.79998779296875,254.3000030517578,257.79998779296875,10810838
