Date,Adj Close,Close,High,Low,Open,Volume
2020-01-01,309.3096923828125,323.8500061035156,324.75,318.6499938964844,321.3500061035156,1514293
2020-01-02,308.8321533203125,323.3500061035156,327.45001220703125,321.1000061035156,323.6000061035156,3091351
2020-01-03,303.91339111328125,318.20001220703125,323.79998779296875,317.0,323.79998779296875,1718884
2020-01-06,298.08721923828125,312.1000061035156,318.1499938964844,310.3999938964844,315.25,1712158
2020-01-07,300.7615051269531,314.8999938964844,319.3999938964844,312.0,314.0,2146089
2020-01-08,302.0509033203125,316.25,317.3500061035156,311.5,312.20001220703125,1521535
2020-01-09,313.79864501953125,328.54998779296875,330.0,317.3999938964844,318.04998779296875,4302141
2020-01-10,326.02398681640625,341.3500061035156,343.29998779296875,329.04998779296875,329.8999938964844,10109760
2020-01-13,337.1031494140625,352.95001220703125,353.8500061035156,342.04998779296875,343.0,7399348
2020-01-14,372.10760498046875,389.6000061035156,392.0,358.0,360.5,44997621
2020-01-15,373.87457275390625,391.45001220703125,395.95001220703125,385.0,389.5,24437080
2020-01-16,366.997802734375,384.25,393.0,382.20001220703125,392.5,12118796
2020-01-17,363.22515869140625,380.29998779296875,384.0,376.6000061035156,383.70001220703125,5495593
2020-01-20,365.9471740722656,383.1499938964844,385.5,377.1000061035156,380.29998779296875,7618479
2020-01-21,368.47821044921875,385.79998779296875,389.3999938964844,379.04998779296875,382.0,5981471
2020-01-22,367.76190185546875,385.04998779296875,388.8500061035156,382.20001220703125,388.8500061035156,4148230
2020-01-23,375.5937194824219,393.25,399.45001220703125,383.3999938964844,385.0,11073810
2020-01-24,367.3321533203125,384.6000061035156,394.75,383.75,394.75,6033580
2020-01-27,365.23089599609375,382.3999938964844,389.3999938964844,380.45001220703125,383.79998779296875,3735041
2020-01-28,363.60723876953125,380.70001220703125,387.6000061035156,378.25,382.79998779296875,2710063
2020-01-29,366.2337646484375,383.45001220703125,393.29998779296875,382.25,384.8999938964844,6500722
2020-01-30,364.4668273925781,381.6000061035156,385.79998779296875,380.1499938964844,385.70001220703125,2297423
2020-01-31,366.1860046386719,383.3999938964844,386.6499938964844,380.0,382.6000061035156,2681230
2020-02-03,361.84027099609375,378.8500061035156,382.0,367.5,373.75,3318729
2020-02-04,362.84307861328125,379.8999938964844,384.0,375.54998779296875,384.0,5327138
2020-02-05,376.88311767578125,394.6000061035156,408.0,381.0,382.0,23579395
2020-02-06,374.4476318359375,392.04998779296875,397.3500061035156,387.3500061035156,396.0,4985380
2020-02-07,378.88885498046875,396.70001220703125,404.0,390.54998779296875,391.1000061035156,11308676
2020-02-10,374.6863708496094,392.29998779296875,398.45001220703125,388.3500061035156,398.45001220703125,3145276
2020-02-11,373.0627136230469,390.6000061035156,399.0,389.25,395.0,4171668
2020-02-12,377.4084167480469,395.1499938964844,396.75,391.6000061035156,391.70001220703125,4018932
2020-02-13,374.9251708984375,392.54998779296875,397.8500061035156,389.54998779296875,394.54998779296875,2860031
2020-02-14,379.0798645019531,396.8999938964844,400.0,390.5,393.0,4733600
2020-02-17,363.9414978027344,381.04998779296875,401.8999938964844,375.8500061035156,397.70001220703125,9537335
2020-02-18,364.8488464355469,382.0,386.5,373.20001220703125,380.0,7402772
2020-02-19,365.9471740722656,383.1499938964844,386.3500061035156,377.6000061035156,383.0,4326781
2020-02-20,363.4162292480469,380.5,384.95001220703125,379.1000061035156,383.1499938964844,5137245
2020-02-24,352.52801513671875,369.1000061035156,379.8500061035156,367.75,378.8999938964844,3017687
2020-02-25,352.4325256347656,369.0,374.0,365.54998779296875,370.5,3659466
2020-02-26,349.2328796386719,365.6499938964844,370.1499938964844,361.20001220703125,367.6000061035156,2808589
2020-02-27,346.9884338378906,363.29998779296875,365.6499938964844,360.25,364.1000061035156,1827751
2020-02-28,330.60845947265625,346.1499938964844,357.95001220703125,341.54998779296875,357.95001220703125,4494646
2020-03-02,323.5884704589844,338.79998779296875,355.25,333.6000061035156,351.04998779296875,3837169
2020-03-03,339.3476257324219,355.29998779296875,357.70001220703125,340.6000061035156,340.6000061035156,4204156
2020-03-04,333.521484375,349.20001220703125,357.6000061035156,339.0,356.20001220703125,2331888
2020-03-05,332.8529357910156,348.5,357.1000061035156,347.0,353.75,1890082
2020-03-06,329.0325622558594,344.5,346.8999938964844,334.1499938964844,340.0,4469801
2020-03-09,315.2790832519531,330.1000061035156,340.8500061035156,319.1499938964844,338.0,5653362
2020-03-11,313.1300964355469,327.8500061035156,337.75,325.0,326.8500061035156,3475867
2020-03-12,289.8255920410156,303.45001220703125,320.0,297.20001220703125,320.0,5401010
2020-03-13,309.6916809082031,324.25,327.79998779296875,258.0,273.54998779296875,7428473
2020-03-16,286.8169860839844,300.29998779296875,314.29998779296875,296.6000061035156,305.29998779296875,3695134
2020-03-17,271.1056213378906,283.8500061035156,308.70001220703125,282.0,305.0,3307243
2020-03-18,255.44192504882812,267.45001220703125,288.6000061035156,262.0,285.0,4036479
2020-03-19,239.4917449951172,250.75,265.5,232.25,258.0,6319631
2020-03-20,252.33786010742188,264.20001220703125,273.3999938964844,244.5,247.0,3907591
2020-03-23,216.33053588867188,226.5,247.89999389648438,225.0,240.0,2922955
2020-03-24,237.8680877685547,249.0500030517578,256.1000061035156,213.6999969482422,249.14999389648438,6049682
2020-03-25,264.7064208984375,277.1499938964844,282.45001220703125,246.89999389648438,248.10000610351562,3964369
2020-03-26,266.5210876464844,279.04998779296875,293.54998779296875,263.45001220703125,279.5,3335026
2020-03-27,271.9652404785156,284.75,294.95001220703125,279.25,290.0,2980925
2020-03-30,268.765625,281.3999938964844,284.0,272.6499938964844,282.5,2901681
2020-03-31,281.61175537109375,294.8500061035156,297.0,284.8500061035156,291.5,3269934
2020-04-01,267.4284973144531,280.0,304.0,277.3500061035156,292.8500061035156,5532600
2020-04-03,255.15541076660156,267.1499938964844,286.0,264.0,286.0,5990371
2020-04-07,271.7741394042969,284.54998779296875,286.75,271.0,280.0,6492026
2020-04-08,281.1819152832031,294.3999938964844,296.0,276.70001220703125,282.70001220703125,5331494
2020-04-09,295.1741638183594,309.04998779296875,319.0,300.20001220703125,301.3999938964844,7699408
2020-04-13,291.3537292480469,305.04998779296875,315.0,301.1000061035156,315.0,3699539
2020-04-15,301.4778137207031,315.6499938964844,322.75,305.0,311.1000061035156,5721837
2020-04-16,309.50067138671875,324.04998779296875,333.70001220703125,315.6499938964844,317.8500061035156,8211111
