Date,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
2020-01-23,45.25536346435547,,73.11473083496094,64.86593627929688,114.16824340820312,52.400001525878906,,74.36888885498047,154.14999389648438,124.3499984741211,52.849998474121094,,75.82221984863281,155.39999389648438,124.55000305175781,51.349998474121094,,70.32444763183594,152.35000610351562,122.67500305175781,51.5,,70.80000305175781,153.60000610351562,123.2249984741211,3343402,,7197007,12087029,3393088
2020-01-24,45.212181091308594,,74.25516510009766,65.60232543945312,114.12215423583984,52.349998474121094,,75.52888488769531,155.89999389648438,123.80000305175781,53.0,,75.9022216796875,157.10000610351562,124.7249984741211,52.150001525878906,,74.4000015258789,153.75,123.125,52.400001525878906,,74.4000015258789,155.0,124.32499694824219,2862184,,2632050,8012015,3421554
2020-01-27,44.78035354614258,,74.13720703125,62.635719299316406,113.08509063720703,51.849998474121094,,75.40888977050781,148.85000610351562,122.67500305175781,52.349998474121094,,77.33333587646484,153.39999389648438,123.94999694824219,51.599998474121094,,75.11111450195312,148.10000610351562,122.375,52.0,,75.36888885498047,153.39999389648438,123.94999694824219,1991306,,2476271,13357039,3306994
2020-01-28,44.47807312011719,,72.69087982177734,59.83740234375,112.48591613769531,51.5,,73.93777465820312,142.1999969482422,122.0250015258789,52.099998474121094,,75.37333679199219,147.75,123.05000305175781,51.0,,72.0,141.5500030517578,120.9000015258789,51.900001525878906,,74.77777862548828,147.75,122.94999694824219,2011311,,1459001,22438597,4272362
2020-01-29,44.47807312011719,,70.6197509765625,59.83740234375,113.73037719726562,51.5,,71.83110809326172,142.1999969482422,123.375,51.95000076293945,,74.65333557128906,145.39999389648438,123.69999694824219,51.20000076293945,,69.66222381591797,141.89999389648438,121.625,51.79999923706055,,74.07555389404297,144.4499969482422,122.30000305175781,1710263,,1885477,12603444,4009378
2020-01-30,43.70078659057617,,65.94438171386719,59.311397552490234,110.94185638427734,50.599998474121094,,67.07555389404297,140.9499969482422,120.3499984741211,51.5,,72.80000305175781,143.39999389648438,123.80000305175781,50.20000076293945,,66.66666412353516,139.8000030517578,120.0999984741211,51.25,,72.0,142.14999389648438,123.80000305175781,1971860,,3479760,15625276,4294930
2020-01-31,43.09623336791992,,67.03677368164062,58.02796936035156,109.14429473876953,49.900001525878906,,68.1866683959961,137.89999389648438,118.4000015258789,51.400001525878906,,69.2933349609375,141.6999969482422,119.57499694824219,49.099998474121094,,66.33777618408203,137.5,117.5,50.900001525878906,,67.28888702392578,140.85000610351562,119.0,2160583,,2902140,13980768,11107276
2020-02-03,41.15301513671875,,69.60166931152344,56.44998550415039,109.42083740234375,47.650001525878906,,70.7955551147461,134.14999389648438,118.69999694824219,48.900001525878906,,71.28888702392578,136.8000030517578,120.07499694824219,47.349998474121094,,67.55110931396484,132.85000610351562,117.625,48.25,,67.55555725097656,134.35000610351562,118.8499984741211,2917775,,1763955,13658383,8463660
2020-02-04,41.45529556274414,,72.03109741210938,58.30149841308594,110.73444366455078,48.0,,73.26666259765625,138.5500030517578,120.125,48.400001525878906,,73.77777862548828,138.89999389648438,120.625,47.5,,71.4044418334961,134.8000030517578,118.94999694824219,47.900001525878906,,71.90666961669922,135.89999389648438,119.5,2484469,,4458150,11370911,6329512
2020-02-05,41.88711929321289,,70.32699584960938,60.216129302978516,111.65626525878906,48.5,,71.53333282470703,143.10000610351562,121.125,48.70000076293945,,73.4222183227539,143.89999389648438,121.5,48.0,,70.67111206054688,137.60000610351562,118.6500015258789,48.20000076293945,,72.62222290039062,139.3000030517578,120.80000305175781,1708093,,2011230,17304767,7751206
2020-02-06,42.31895065307617,,67.83639526367188,60.53173065185547,112.30154418945312,49.0,,69.0,143.85000610351562,121.82499694824219,50.650001525878906,,71.92444610595703,146.8000030517578,122.9749984741211,48.45000076293945,,68.55110931396484,142.6999969482422,120.82499694824219,48.5,,71.12889099121094,144.85000610351562,121.375,4266040,,3370128,15736536,6112396
2020-02-07,42.27576446533203,,73.69151306152344,60.84731674194336,112.43981170654297,48.95000076293945,,74.95555877685547,144.60000610351562,121.9749984741211,49.5,,75.55555725097656,145.3000030517578,123.5,48.54999923706055,,69.33333587646484,141.75,121.4749984741211,49.25,,69.33333587646484,143.85000610351562,123.5,2122619,,16685482,9671106,5519024
2020-02-10,44.00306701660156,,72.54232788085938,59.03789520263672,111.03404235839844,50.95000076293945,,73.78666687011719,140.3000030517578,120.44999694824219,52.400001525878906,,76.7066650390625,143.6999969482422,122.82499694824219,47.650001525878906,,72.26666259765625,139.5500030517578,119.7249984741211,49.0,,74.95555877685547,143.6999969482422,122.69999694824219,6161761,,3566868,10029897,4517992
2020-02-11,42.96669006347656,,70.7639389038086,59.22725296020508,111.19535827636719,49.75,,71.97777557373047,140.75,120.625,51.900001525878906,,75.46221923828125,143.60000610351562,121.44999694824219,49.20000076293945,,71.55555725097656,140.1999969482422,119.9000015258789,51.900001525878906,,74.28888702392578,141.64999389648438,120.2750015258789,5602045,,2400986,9087616,5460620
2020-02-12,42.146217346191406,,71.196533203125,59.56388473510742,112.6702880859375,48.79999923706055,,72.41777801513672,141.5500030517578,122.2249984741211,50.099998474121094,,72.88888549804688,143.89999389648438,123.57499694824219,48.54999923706055,,71.37777709960938,141.14999389648438,120.8499984741211,49.70000076293945,,71.64444732666016,142.0,120.8499984741211,2404887,,1528110,9280214,6838800
2020-02-13,41.843936920166016,,72.17964935302734,59.96364974975586,112.3476333618164,48.45000076293945,,73.41777801513672,142.5,121.875,49.400001525878906,,74.4800033569336,143.35000610351562,122.9000015258789,48.0,,71.51555633544922,140.3000030517578,121.25,48.599998474121094,,72.66666412353516,142.35000610351562,122.9000015258789,2720671,,1815480,6820884,4829910
2020-02-14,41.239383697509766,,71.61163330078125,59.37453079223633,111.95585632324219,47.75,,72.83999633789062,141.10000610351562,121.44999694824219,48.900001525878906,,74.2044448852539,143.89999389648438,122.67500305175781,47.400001525878906,,72.45333099365234,140.75,121.0,48.45000076293945,,73.68888854980469,142.6999969482422,121.9000015258789,2627577,,815253,6336170,3619586
2020-02-17,40.375728607177734,,70.37943267822266,59.79533004760742,112.37069702148438,46.75,,71.58666229248047,142.10000610351562,121.9000015258789,47.75,,73.32444763183594,143.8000030517578,122.5,46.54999923706055,,71.11111450195312,140.8000030517578,120.9749984741211,47.75,,73.32444763183594,141.3000030517578,121.44999694824219,2161371,,901080,8475514,2035556
2020-02-18,37.35294723510742,,70.6241226196289,59.14309310913086,112.48591613769531,43.25,,71.83555603027344,140.5500030517578,122.0250015258789,46.79999923706055,,73.04444122314453,141.75,122.42500305175781,40.04999923706055,,69.42666625976562,137.5,120.625,46.5,,71.64444732666016,141.75,121.875,5665324,,1135620,13205238,2505274
2020-02-19,38.17341995239258,,69.75021362304688,60.026771545410156,114.12215423583984,44.20000076293945,,70.94666290283203,142.64999389648438,123.80000305175781,44.400001525878906,,72.87110900878906,144.1999969482422,124.17500305175781,43.20000076293945,,70.5111083984375,141.60000610351562,122.25,43.5,,72.5199966430664,142.0,122.25,2615042,,3320291,8824394,3570768
2020-02-20,38.17341995239258,,71.57666015625,59.900535583496094,113.24641418457031,44.20000076293945,,72.804443359375,142.35000610351562,122.8499984741211,44.79999923706055,,74.36888885498047,144.75,124.2750015258789,43.70000076293945,,71.11555480957031,140.8000030517578,122.55000305175781,43.900001525878906,,71.2844467163086,141.8000030517578,124.0,2389438,,2782215,11236035,4241614
2020-02-24,36.44611358642578,,70.68528747558594,56.050228118896484,112.55504608154297,42.20000076293945,,71.89777374267578,133.1999969482422,122.0999984741211,43.70000076293945,,72.88888549804688,139.9499969482422,123.9000015258789,41.5,,71.55555725097656,132.3000030517578,121.19999694824219,43.04999923706055,,72.42666625976562,139.85000610351562,122.5,2115016,,2551455,22666897,7043950
2020-02-25,36.402931213378906,,70.82511138916016,55.83982467651367,112.50895690917969,42.150001525878906,,72.04000091552734,132.6999969482422,122.05000305175781,42.650001525878906,,73.195556640625,135.89999389648438,123.32499694824219,41.54999923706055,,71.56444549560547,132.0500030517578,121.2249984741211,42.45000076293945,,72.44444274902344,134.39999389648438,122.07499694824219,2322554,,2099756,14590593,5059572
2020-02-26,35.668827056884766,,73.24580383300781,54.80887985229492,110.57311248779297,41.29999923706055,,74.5022201538086,130.25,119.94999694824219,42.29999923706055,,75.54222106933594,133.6999969482422,121.7249984741211,41.0,,71.71111297607422,129.35000610351562,119.19999694824219,41.900001525878906,,71.7155532836914,131.0,121.5250015258789,2347752,,7253156,14605029,7988388
2020-02-27,34.89154052734375,,71.44122314453125,54.93511962890625,106.74754333496094,40.400001525878906,,72.66666412353516,130.5500030517578,115.80000305175781,41.29999923706055,,76.35555267333984,131.39999389648438,119.4749984741211,40.20000076293945,,72.46221923828125,126.4000015258789,115.25,41.29999923706055,,74.66666412353516,130.0,119.4749984741211,2026301,,3510180,15600307,9733628
2020-02-28,32.08467102050781,,71.05670166015625,47.970916748046875,102.06927490234375,37.150001525878906,,72.27555847167969,114.0,110.7249984741211,39.400001525878906,,73.23999786376953,126.0,114.75,36.79999923706055,,70.23110961914062,112.0999984741211,109.8499984741211,38.54999923706055,,71.65333557128906,126.0,114.25,3523901,,4315646,57363091,11274618
2020-03-02,31.393747329711914,,70.70278930664062,46.68749237060547,101.76966857910156,36.349998474121094,,71.91555786132812,110.94999694824219,110.4000015258789,38.150001525878906,,74.04000091552734,119.4000015258789,113.5,36.099998474121094,,71.56444549560547,109.0,109.19999694824219,38.0,,72.88888549804688,117.55000305175781,112.9000015258789,2675507,,4296037,32732879,11532350
2020-03-03,31.35056495666504,,71.82575225830078,50.30635452270508,103.10630798339844,36.29999923706055,,73.05777740478516,119.55000305175781,111.8499984741211,36.75,,73.77777862548828,121.0,112.9000015258789,35.04999923706055,,71.73777770996094,113.6500015258789,110.30000305175781,36.70000076293945,,71.9111099243164,114.25,112.0,3306566,,2697063,36975433,10346226
2020-03-04,31.43692970275879,,68.49618530273438,50.222190856933594,105.48003387451172,36.400001525878906,,69.67111206054688,119.3499984741211,114.42500305175781,38.75,,73.27555847167969,120.0,114.875,35.349998474121094,,68.44444274902344,115.0999984741211,111.2249984741211,36.29999923706055,,72.9111099243164,119.0,112.44999694824219,6454043,,8188391,38623129,9036356
2020-03-05,34.114253997802734,,66.73965454101562,50.93994903564453,105.87181091308594,39.5,,67.88444519042969,117.0999984741211,114.8499984741211,40.0,,70.4000015258789,122.19999694824219,116.94999694824219,36.099998474121094,,67.58222198486328,116.0,114.32499694824219,36.099998474121094,,70.4000015258789,118.5,114.5250015258789,9531514,,2561377,26357440,5941556
2020-03-06,31.696025848388672,,68.5966567993164,48.308135986328125,103.03719329833984,36.70000076293945,,69.77333068847656,111.05000305175781,111.7750015258789,38.70000076293945,,70.57777404785156,113.4000015258789,113.0,36.29999923706055,,65.95555877685547,108.0999984741211,111.2750015258789,37.04999923706055,,65.95555877685547,111.69999694824219,112.5,4572495,,1600402,16482554,5868566
2020-03-09,29.234619140625,,64.97438049316406,41.282676696777344,98.81982421875,33.849998474121094,,66.0888900756836,94.9000015258789,107.19999694824219,35.95000076293945,,69.15555572509766,105.44999694824219,110.5,33.54999923706055,,64.53333282470703,93.4000015258789,106.5,35.95000076293945,,66.77777862548828,104.0,110.0999984741211,3611725,,6511657,38812494,17462228
2020-03-11,28.41415023803711,,68.40005493164062,40.021148681640625,98.22064208984375,32.900001525878906,,69.57333374023438,92.0,106.55000305175781,34.5,,70.8133316040039,95.5,107.19999694824219,32.5,,64.54222106933594,91.25,101.8499984741211,34.0,,66.11111450195312,92.0,101.8499984741211,3551512,,4693331,33275417,12270332
2020-03-12,25.089088439941406,,66.04051971435547,34.73573684692383,91.76785278320312,29.049999237060547,,67.17333221435547,79.8499984741211,99.55000305175781,31.5,,68.51555633544922,85.5,103.4749984741211,28.799999237060547,,62.7599983215332,78.25,98.75,30.200000762939453,,68.51555633544922,84.75,102.0,4209114,,3435795,38859454,10764010
2020-03-13,26.773212432861328,,67.75773620605469,36.56278991699219,90.98429870605469,31.0,,68.91999816894531,84.05000305175781,98.69999694824219,31.600000381469727,,69.33333587646484,86.5999984741211,102.2249984741211,24.399999618530273,,53.78666687011719,68.9000015258789,84.625,26.299999237060547,,62.31999969482422,73.1500015258789,99.5,6204887,,1451733,45056179,13043196
2020-03-16,25.607280731201172,,61.55742645263672,32.560672760009766,82.84918975830078,29.649999618530273,,62.61333465576172,74.8499984741211,89.875,30.049999237060547,,66.48444366455078,80.69999694824219,96.9749984741211,28.549999237060547,,61.82666778564453,74.25,89.2750015258789,29.700000762939453,,66.22222137451172,78.0,96.9749984741211,2676456,,1667362,33776987,11201148
2020-03-17,25.650463104248047,,61.963783264160156,32.62592697143555,79.78411102294922,29.700000762939453,,63.02666473388672,75.0,86.55000305175781,31.100000381469727,,66.12889099121094,80.44999694824219,92.7750015258789,29.0,,61.02666473388672,74.4000015258789,85.375,30.0,,62.488887786865234,76.55000305175781,89.2750015258789,3188890,,2598750,32827612,12175374
2020-03-18,25.520915985107422,,57.74722671508789,31.73415756225586,78.33222198486328,29.549999237060547,,58.73777770996094,72.94999694824219,84.9749984741211,30.899999618530273,,64.49333190917969,78.6500015258789,89.25,28.600000381469727,,55.06222152709961,72.0999984741211,84.25,30.899999618530273,,63.733333587646484,78.0,88.3499984741211,3016227,,3367125,30564628,12733198
2020-03-19,24.916358947753906,,57.109283447265625,30.168113708496094,74.82929229736328,28.850000381469727,,58.08888626098633,69.3499984741211,81.17500305175781,30.399999618530273,,59.54222106933594,73.6500015258789,85.67500305175781,27.600000381469727,,48.47111129760742,67.80000305175781,79.69999694824219,28.399999618530273,,54.400001525878906,69.44999694824219,82.5,3077729,,4272255,31315971,11980172
2020-03-20,25.17545509338379,,52.67424392700195,32.821685791015625,82.59567260742188,29.149999618530273,,53.57777786254883,75.44999694824219,89.5999984741211,29.899999618530273,,58.99555587768555,78.0,92.9000015258789,28.600000381469727,,50.400001525878906,70.4000015258789,81.25,29.100000381469727,,57.071109771728516,72.4000015258789,81.55000305175781,4874763,,2550296,29770131,20319490
2020-03-23,22.28221893310547,,51.2366828918457,27.25352668762207,78.4244155883789,25.799999237060547,,52.11555480957031,62.650001525878906,85.07499694824219,28.0,,54.133331298828125,71.30000305175781,88.5,25.100000381469727,,42.862220764160156,61.650001525878906,82.5,27.149999618530273,,42.862220764160156,67.94999694824219,82.5,2375651,,2795220,22554580,10720786
2020-03-24,23.664064407348633,,49.14806365966797,27.31878662109375,81.2820816040039,27.399999618530273,,49.991111755371094,62.79999923706055,88.17500305175781,27.700000762939453,,55.11111068725586,68.44999694824219,90.875,25.25,,47.32444381713867,62.349998474121094,84.0250015258789,27.299999237060547,,51.5555534362793,67.5,84.25,2360676,,3438225,30625756,12061562
2020-03-25,23.189056396484375,,48.84219741821289,27.92779541015625,80.4985122680664,26.850000381469727,,49.68000030517578,64.19999694824219,87.32499694824219,27.350000381469727,,51.82222366333008,65.0,94.0,26.200000762939453,,46.733333587646484,62.349998474121094,85.0999984741211,26.5,,51.11111068725586,62.70000076293945,88.69999694824219,1669507,,2162385,29906347,13456292
2020-03-26,24.35498809814453,,52.167381286621094,28.62381935119629,84.16278839111328,28.200000762939453,,53.06222152709961,65.80000305175781,91.30000305175781,29.25,,54.93777847290039,69.19999694824219,93.4000015258789,26.850000381469727,,49.77777862548828,63.5,86.25,27.100000381469727,,50.66222381591797,65.5999984741211,88.4749984741211,2454484,,2176335,29677898,10247690
2020-03-27,25.089088439941406,,49.5544319152832,27.73204231262207,84.57760620117188,29.049999237060547,,50.40444564819336,63.75,91.75,30.799999237060547,,55.63111114501953,68.8499984741211,94.75,28.100000381469727,,49.38666534423828,63.0,90.75,30.0,,54.57777786254883,68.55000305175781,91.57499694824219,3370786,,1488926,26203180,13535120
2020-03-30,24.484533309936523,,46.334110260009766,26.77501106262207,84.87718963623047,28.350000381469727,,47.12888717651367,61.54999923706055,92.07499694824219,28.850000381469727,,51.5555534362793,62.900001525878906,93.69999694824219,27.600000381469727,,46.67555618286133,60.20000076293945,89.67500305175781,28.850000381469727,,47.88444519042969,61.79999923706055,90.55000305175781,1864682,,1933312,17613091,7334804
2020-03-31,24.78681182861328,,46.2685661315918,28.14530372619629,90.66165924072266,28.700000762939453,,47.06222152709961,64.69999694824219,98.3499984741211,29.75,,48.88888931274414,67.0,99.9000015258789,28.399999618530273,,45.33333206176758,62.599998474121094,92.82499694824219,29.649999618530273,,48.20000076293945,63.45000076293945,93.5,1764146,,2728383,44630133,10615252
2020-04-01,24.829994201660156,,46.96769332885742,27.25352668762207,87.34309387207031,28.75,,47.77333450317383,62.650001525878906,94.75,29.399999618530273,,48.79999923706055,65.4000015258789,97.8499984741211,28.549999237060547,,45.622222900390625,62.349998474121094,93.5,29.200000762939453,,47.54666519165039,65.0,97.8499984741211,1772834,,1838351,23338180,9875668
2020-04-03,24.70044708251953,,46.97206115722656,27.31878662109375,82.96441650390625,28.600000381469727,,47.77777862548828,62.79999923706055,90.0,29.149999618530273,,49.77777862548828,64.44999694824219,94.80000305175781,28.100000381469727,,44.44444274902344,62.20000076293945,88.875,29.0,,48.43555450439453,64.0,94.0,1378652,,2895401,24226254,13147474
2020-04-07,25.04590606689453,,46.48267364501953,29.03707504272461,88.44927215576172,29.0,,47.279998779296875,66.75,95.94999694824219,29.75,,49.7599983215332,67.69999694824219,96.3499984741211,28.799999237060547,,46.72444534301758,65.0999984741211,91.5250015258789,29.75,,49.7599983215332,66.30000305175781,94.125,1885650,,3556867,45735662,9562862
2020-04-08,25.04590606689453,,47.448326110839844,30.581369400024414,88.91019439697266,29.0,,48.26222229003906,70.30000305175781,96.44999694824219,30.399999618530273,,48.63999938964844,73.4000015258789,100.0,28.549999237060547,,46.666664123535156,65.0,94.4000015258789,28.799999237060547,,48.41777801513672,65.94999694824219,95.75,2628257,,2505836,49394146,10275308
2020-04-09,24.8731746673584,,50.5113410949707,33.40895462036133,90.66165924072266,28.799999237060547,,51.377777099609375,76.80000305175781,98.3499984741211,29.600000381469727,,52.43555450439453,77.30000305175781,101.4749984741211,28.75,,48.45333480834961,72.80000305175781,97.5250015258789,29.149999618530273,,49.33333206176758,73.0,99.19999694824219,3963000,,2596905,41601771,6930346
2020-04-13,24.484533309936523,,48.52759552001953,34.06147766113281,87.20481872558594,28.350000381469727,,49.36000061035156,78.30000305175781,94.5999984741211,28.899999618530273,,52.88888931274414,79.44999694824219,99.0,28.200000762939453,,48.635555267333984,73.6500015258789,91.44999694824219,28.899999618530273,,51.5555534362793,77.5999984741211,99.0,1782834,,2223528,37469406,12384376
2020-04-15,25.00272560119629,,49.58063507080078,34.191978454589844,85.9833984375,28.950000762939453,,50.43111038208008,78.5999984741211,93.2750015258789,29.600000381469727,,52.35555648803711,83.19999694824219,96.80000305175781,28.350000381469727,,48.44888687133789,77.5999984741211,92.9000015258789,28.350000381469727,,49.77777862548828,79.5,95.0250015258789,4087115,,3722208,43610778,22652006
2020-04-16,25.305002212524414,,50.45453643798828,35.97552490234375,86.58257293701172,29.299999237060547,,51.31999969482422,82.69999694824219,93.92500305175781,29.600000381469727,,52.0,84.6500015258789,94.875,28.399999618530273,,49.42222213745117,77.1500015258789,90.0,28.850000381469727,,50.59555435180664,77.80000305175781,90.0,3600789,,1784610,54467290,43380846
2020-04-17,25.132272720336914,,52.87960433959961,36.58454132080078,86.1907958984375,29.100000381469727,,53.78666687011719,84.0999984741211,93.5,30.399999618530273,,54.83555603027344,87.0,96.875,28.950000762939453,,51.5555534362793,82.8499984741211,92.7750015258789,30.200000762939453,,52.8488883972168,87.0,96.25,4092763,,2974983,30167339,13212894
2020-04-20,25.477731704711914,,56.851478576660156,35.431758880615234,83.47142028808594,29.5,,57.82666778564453,81.44999694824219,90.55000305175781,30.299999237060547,,58.666664123535156,86.44999694824219,94.5,29.049999237060547,,52.4577751159668,80.80000305175781,90.07499694824219,29.149999618530273,,54.133331298828125,86.44999694824219,94.5,11500241,,3896122,33261919,16203026
2020-04-21,24.31180191040039,,53.05875778198242,34.1267204284668,82.06563568115234,28.149999618530273,,53.96888732910156,78.44999694824219,89.0250015258789,29.049999237060547,,57.77777862548828,79.5,89.94999694824219,28.0,,53.33777618408203,73.80000305175781,86.9000015258789,29.0,,57.33333206176758,77.4000015258789,89.5,4159450,,2009632,44068814,18086618
2020-04-22,24.570899963378906,,56.92138671875,33.10444641113281,82.29608154296875,28.450000762939453,,57.89777755737305,76.0999984741211,89.2750015258789,28.75,,58.488887786865234,77.19999694824219,89.75,28.0,,53.91555404663086,73.3499984741211,87.5250015258789,28.149999618530273,,54.22222137451172,75.94999694824219,88.5,4383029,,2902005,37108572,10621898
2020-04-23,24.5277156829834,,54.435150146484375,33.7569580078125,83.37922668457031,28.399999618530273,,55.36888885498047,77.5999984741211,90.44999694824219,28.799999237060547,,59.67555618286133,78.55000305175781,91.30000305175781,28.299999237060547,,54.666664123535156,76.5999984741211,88.55000305175781,28.450000762939453,,58.0444450378418,77.75,89.69999694824219,2417157,,2018700,24257769,11104460
2020-04-24,23.879976272583008,,56.89517593383789,33.909210205078125,81.92736053466797,27.649999618530273,,57.87111282348633,77.94999694824219,88.875,28.299999237060547,,59.06666564941406,80.25,90.4000015258789,27.600000381469727,,54.41777801513672,75.69999694824219,88.57499694824219,28.0,,54.49777603149414,76.80000305175781,89.9749984741211,3189565,,4706640,33734720,9282278
2020-04-27,23.707246780395508,,56.432010650634766,34.1267204284668,83.9092788696289,27.450000762939453,,57.400001525878906,78.44999694824219,91.0250015258789,27.950000762939453,,59.27555465698242,79.9000015258789,91.44999694824219,27.350000381469727,,56.70222091674805,78.1500015258789,87.75,27.799999237060547,,59.01333236694336,78.80000305175781,90.0,5446987,,1510200,16787545,18283250
