Date,Adj Close,Close,High,Low,Open,Volume
2020-01-01,406.0740051269531,434.29998779296875,436.45001220703125,431.25,432.95001220703125,2321850
2020-01-02,406.6817626953125,434.95001220703125,442.6000061035156,432.0,434.0,4555670
2020-01-03,415.70465087890625,444.6000061035156,450.3999938964844,433.04998779296875,434.6499938964844,9457180
2020-01-06,411.3567810058594,439.95001220703125,444.70001220703125,435.1000061035156,440.8999938964844,4794923
2020-01-07,417.3876647949219,446.3999938964844,448.0,437.54998779296875,441.3999938964844,4504083
2020-01-08,411.4971008300781,440.1000061035156,446.5,439.0,442.95001220703125,3881918
2020-01-09,411.2632751464844,439.8500061035156,444.8500061035156,439.0,442.70001220703125,3934566
2020-01-10,414.76959228515625,443.6000061035156,449.0,440.0,440.1000061035156,4334013
2020-01-13,415.70465087890625,444.6000061035156,453.6499938964844,442.54998779296875,447.0,4823348
2020-01-14,417.0135498046875,446.0,449.5,444.3999938964844,447.0,2708589
2020-01-15,419.8653869628906,449.04998779296875,450.70001220703125,443.6499938964844,447.6000061035156,3054107
2020-01-16,419.8653869628906,449.04998779296875,456.3500061035156,447.3999938964844,452.25,4416809
2020-01-17,425.0547180175781,454.6000061035156,456.25,446.0,448.20001220703125,3216737
2020-01-20,420.2393798828125,449.45001220703125,456.20001220703125,446.1499938964844,454.20001220703125,2824739
2020-01-21,418.3226013183594,447.3999938964844,451.75,446.0,448.0,2573651
2020-01-22,417.2940673828125,446.29998779296875,453.8500061035156,445.3500061035156,448.3999938964844,3412716
2020-01-23,420.61334228515625,449.8500061035156,452.20001220703125,445.0,447.20001220703125,1875787
2020-01-24,418.6965637207031,447.79998779296875,452.8500061035156,446.79998779296875,450.0,2153164
2020-01-27,419.25762939453125,448.3999938964844,451.75,442.20001220703125,447.0,3530914
2020-01-28,423.46514892578125,452.8999938964844,462.5,448.04998779296875,448.25,9487290
2020-01-29,420.8471984863281,450.1000061035156,456.75,449.45001220703125,454.8500061035156,3103817
2020-01-30,413.3670654296875,442.1000061035156,453.75,440.29998779296875,451.5,3486193
2020-01-31,406.0740051269531,434.29998779296875,445.3999938964844,432.6499938964844,442.6000061035156,3757229
2020-02-03,390.41259765625,417.54998779296875,428.8999938964844,414.0,423.79998779296875,4032780
2020-02-04,397.98614501953125,425.6499938964844,426.8999938964844,412.8500061035156,416.95001220703125,4848610
2020-02-05,398.5472106933594,426.25,431.3999938964844,421.8999938964844,429.5,3826307
2020-02-06,402.6612548828125,430.6499938964844,438.0,424.0,428.20001220703125,7745520
2020-02-07,402.8014831542969,430.79998779296875,441.75,423.20001220703125,432.0,7402556
2020-02-10,392.9838562011719,420.29998779296875,432.75,418.29998779296875,428.54998779296875,3638523
2020-02-11,391.34759521484375,418.54998779296875,424.70001220703125,416.79998779296875,422.0,4683072
2020-02-12,387.65435791015625,414.6000061035156,421.29998779296875,414.0,418.79998779296875,4439987
2020-02-13,391.72161865234375,418.95001220703125,420.1000061035156,412.0,414.6000061035156,3924569
2020-02-14,391.34759521484375,418.54998779296875,424.75,416.5,420.0,2862205
2020-02-17,384.6141052246094,408.3999938964844,418.5,407.29998779296875,416.20001220703125,2625157
2020-02-18,384.8495178222656,408.6499938964844,410.8500061035156,399.04998779296875,407.0,4187206
2020-02-19,380.0464782714844,403.54998779296875,414.20001220703125,400.6000061035156,410.3999938964844,5910512
2020-02-20,381.364990234375,404.95001220703125,411.5,403.54998779296875,403.8500061035156,4000525
2020-02-24,374.67852783203125,397.8500061035156,414.6499938964844,395.79998779296875,406.5,12668574
2020-02-25,366.2497253417969,388.8999938964844,402.3999938964844,385.29998779296875,402.3999938964844,10050971
2020-02-26,352.8768310546875,374.70001220703125,386.95001220703125,372.5,385.1000061035156,12146582
2020-02-27,365.8730773925781,388.5,390.70001220703125,369.45001220703125,375.0,15164166
2020-02-28,351.1816711425781,372.8999938964844,385.6000061035156,371.1000061035156,379.6499938964844,8439591
2020-03-02,347.9795837402344,369.5,383.6499938964844,363.3500061035156,378.0,6915567
2020-03-03,370.6289367675781,393.54998779296875,396.3999938964844,373.25,374.0,14474553
2020-03-04,381.8359069824219,405.45001220703125,412.8999938964844,387.3500061035156,398.0,26369149
2020-03-05,381.31787109375,404.8999938964844,414.79998779296875,401.75,409.95001220703125,9874059
2020-03-06,377.5509033203125,400.8999938964844,403.20001220703125,390.04998779296875,390.04998779296875,6500912
2020-03-09,370.4405822753906,393.3500061035156,403.8999938964844,385.54998779296875,396.04998779296875,13151861
