Date,Adj Close,Close,High,Low,Open,Volume
2020-01-01,94.73126220703125,121.55000305175781,122.0,118.25,119.05000305175781,9953746
2020-01-02,94.6143569946289,121.4000015258789,122.1500015258789,120.5999984741211,121.5,8731299
2020-01-03,93.01665496826172,119.3499984741211,121.3499984741211,119.0999984741211,121.0,7392962
2020-01-06,92.66593933105469,118.9000015258789,119.1500015258789,116.5,119.0,6596841
2020-01-07,93.95188903808594,120.55000305175781,121.55000305175781,119.25,119.25,8959942
2020-01-08,93.48428344726562,119.94999694824219,120.75,117.55000305175781,119.69999694824219,6372683
2020-01-09,93.01665496826172,119.3499984741211,121.19999694824219,118.9000015258789,120.5,8309627
2020-01-10,93.75704193115234,120.30000305175781,121.80000305175781,119.05000305175781,119.94999694824219,5588344
2020-01-13,94.88713073730469,121.75,122.0,120.0999984741211,120.4000015258789,3534313
2020-01-14,96.25100708007812,123.5,124.0,121.3499984741211,121.75,8631692
2020-01-15,96.52376556396484,123.8499984741211,125.0,122.3499984741211,123.0,6537916
2020-01-16,94.65332794189453,121.44999694824219,123.4000015258789,120.94999694824219,123.4000015258789,8806007
2020-01-17,94.45848083496094,121.19999694824219,121.69999694824219,120.5999984741211,121.44999694824219,6811534
2020-01-20,92.15933990478516,118.25,121.75,117.80000305175781,121.0,10655638
2020-01-21,91.30207061767578,117.1500015258789,119.55000305175781,116.94999694824219,118.4000015258789,5150830
2020-01-22,87.40526580810547,112.1500015258789,115.75,111.5,114.94999694824219,19388739
2020-01-23,88.45740509033203,113.5,114.44999694824219,112.30000305175781,112.5999984741211,22793170
2020-01-24,89.43158721923828,114.75,116.30000305175781,113.55000305175781,114.0,9898052
2020-01-27,88.18460845947266,113.1500015258789,115.30000305175781,112.5999984741211,115.0,5597365
2020-01-28,87.32733154296875,112.05000305175781,113.75,110.9000015258789,113.75,12128081
2020-01-29,88.22357940673828,113.19999694824219,114.9000015258789,111.75,112.0999984741211,18501507
2020-01-30,88.57430267333984,113.6500015258789,114.80000305175781,112.05000305175781,113.44999694824219,18545239
2020-01-31,87.9508285522461,112.8499984741211,115.25,111.5,113.75,64518347
2020-02-03,85.92449188232422,110.25,111.6500015258789,107.19999694824219,109.44999694824219,14889516
2020-02-04,87.28836059570312,112.0,112.30000305175781,110.25,110.3499984741211,9743806
2020-02-05,86.66487884521484,111.19999694824219,112.5999984741211,110.5,111.30000305175781,10671590
2020-02-06,87.28836059570312,112.0,112.5,110.5,110.5,11852617
2020-02-07,90.09407043457031,115.5999984741211,116.25,112.30000305175781,112.4000015258789,18446803
2020-02-10,88.45740509033203,113.5,115.9000015258789,112.05000305175781,115.80000305175781,31637511
2020-02-11,91.0682601928711,116.8499984741211,117.55000305175781,114.0999984741211,114.5,20937033
2020-02-12,91.029296875,116.80000305175781,118.9000015258789,116.4000015258789,117.0,13679292
2020-02-13,89.74335479736328,115.1500015258789,117.0999984741211,114.69999694824219,116.80000305175781,20903696
2020-02-14,87.83391571044922,112.69999694824219,115.5,111.9000015258789,114.80000305175781,23827224
2020-02-17,85.96343994140625,110.30000305175781,113.75,109.19999694824219,113.0999984741211,22137354
2020-02-18,85.41789245605469,109.5999984741211,110.9000015258789,103.80000305175781,109.5999984741211,34458578
2020-02-19,87.32733154296875,112.05000305175781,113.75,110.4000015258789,112.30000305175781,17935374
2020-02-20,86.78177642822266,111.3499984741211,112.4000015258789,110.94999694824219,111.69999694824219,19663654
2020-02-24,85.49583435058594,109.69999694824219,110.75,108.8499984741211,110.75,11370193
2020-02-25,85.80757904052734,110.0999984741211,112.44999694824219,109.6500015258789,110.9000015258789,10775289
2020-02-26,85.0281982421875,109.0999984741211,111.55000305175781,108.25,110.0,14998071
2020-02-27,84.9892349243164,109.05000305175781,110.30000305175781,106.6500015258789,109.19999694824219,22610691
2020-02-28,83.04085540771484,106.55000305175781,110.19999694824219,105.3499984741211,106.6500015258789,25696761
2020-03-02,80.97555541992188,103.9000015258789,110.0,102.69999694824219,109.3499984741211,15614944
2020-03-03,84.87234497070312,108.9000015258789,109.94999694824219,104.30000305175781,104.6500015258789,17194661
2020-03-04,84.1319351196289,107.94999694824219,111.0,107.5,108.6500015258789,17095867
2020-03-05,84.05402374267578,107.8499984741211,109.6500015258789,107.05000305175781,108.0999984741211,11579256
2020-03-06,81.9497299194336,105.1500015258789,107.19999694824219,102.9000015258789,104.75,13533444
2020-03-09,80.19618225097656,102.9000015258789,104.4000015258789,99.55000305175781,104.0,47383195
2020-03-11,80.31307983398438,103.05000305175781,104.80000305175781,101.5,103.0,28434577
2020-03-12,73.53263854980469,94.3499984741211,100.0,93.25,99.0,47225243
2020-03-13,76.41629791259766,98.05000305175781,100.75,81.25,90.0,49533058
2020-03-16,70.76592254638672,90.80000305175781,96.0,88.25,96.0,34649740
2020-03-17,68.66165924072266,88.0999984741211,95.9000015258789,86.3499984741211,91.0,21241388
2020-03-18,62.77748107910156,80.55000305175781,90.3499984741211,74.9000015258789,89.0,88654467
2020-03-19,61.062870025634766,78.3499984741211,84.94999694824219,75.05000305175781,78.55000305175781,33846928
2020-03-20,63.32304000854492,81.25,82.3499984741211,76.3499984741211,78.5,58499591
2020-03-23,59.54313659667969,76.4000015258789,80.0,73.19999694824219,74.9000015258789,37653540
2020-03-24,60.43939971923828,77.55000305175781,79.5999984741211,75.05000305175781,78.0999984741211,13742927
2020-03-25,62.11502456665039,79.69999694824219,80.5,75.30000305175781,78.0,16472741
2020-03-26,62.467952728271484,79.6500015258789,82.19999694824219,76.4000015258789,82.0,39959613
2020-03-27,65.09527587890625,83.0,84.4000015258789,80.25,82.5,39345541
2020-03-30,64.11492919921875,81.75,83.5,79.19999694824219,79.9000015258789,17043895
2020-03-31,66.03642272949219,84.19999694824219,84.80000305175781,81.1500015258789,82.75,28293281
2020-04-01,63.52672576904297,81.0,84.3499984741211,80.5999984741211,84.30000305175781,14355207
2020-04-03,62.38951873779297,79.55000305175781,82.0999984741211,78.8499984741211,82.05000305175781,18310156
2020-04-07,63.95807647705078,81.55000305175781,82.05000305175781,80.0999984741211,81.5999984741211,47686619
2020-04-08,66.8207015991211,85.19999694824219,86.80000305175781,80.30000305175781,81.55000305175781,38072700
2020-04-09,68.31083679199219,87.0999984741211,88.3499984741211,85.30000305175781,88.3499984741211,9322342
2020-04-13,69.52647399902344,88.6500015258789,89.1500015258789,84.75,87.0999984741211,33266662
2020-04-15,70.50682067871094,89.9000015258789,94.19999694824219,88.69999694824219,88.94999694824219,24127975
2020-04-16,74.5850601196289,95.0999984741211,96.30000305175781,87.0,87.25,20876392
2020-04-17,74.8988037109375,95.5,101.0,95.0,101.0,16969641
2020-04-20,77.56534576416016,98.9000015258789,99.30000305175781,93.4000015258789,97.0,17639066
2020-04-21,76.31049346923828,97.30000305175781,98.4000015258789,95.55000305175781,96.5,15085097
2020-04-22,76.5457763671875,97.5999984741211,98.6500015258789,94.9000015258789,97.30000305175781,10342633
2020-04-23,74.66349792480469,95.19999694824219,97.69999694824219,94.55000305175781,97.44999694824219,14078729
2020-04-24,73.2518081665039,93.4000015258789,96.3499984741211,91.94999694824219,94.75,10148964
2020-04-27,72.42829895019531,92.3499984741211,94.4000015258789,91.9000015258789,94.4000015258789,22675928
2020-04-28,70.85975646972656,90.3499984741211,92.9000015258789,88.6500015258789,92.1500015258789,19815445
2020-04-29,70.74209594726562,90.19999694824219,92.3499984741211,89.75,91.44999694824219,21550996
2020-04-30,74.54586791992188,95.05000305175781,97.0,90.4000015258789,91.3499984741211,15151435
