Date,Adj Close,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
2020-01-22,44.47807312011719,,69.43562316894531,51.5,,70.62666320800781,52.20000076293945,,71.46666717529297,51.29999923706055,,69.07111358642578,52.0,,70.64888763427734,1736721,,3885120
2020-01-23,45.25536346435547,,73.11473083496094,52.400001525878906,,74.36888885498047,52.849998474121094,,75.82221984863281,51.349998474121094,,70.32444763183594,51.5,,70.80000305175781,3343402,,7197007
2020-01-24,45.212181091308594,,74.25516510009766,52.349998474121094,,75.52888488769531,53.0,,75.9022216796875,52.150001525878906,,74.4000015258789,52.400001525878906,,74.4000015258789,2862184,,2632050
2020-01-27,44.78035354614258,,74.13720703125,51.849998474121094,,75.40888977050781,52.349998474121094,,77.33333587646484,51.599998474121094,,75.11111450195312,52.0,,75.36888885498047,1991306,,2476271
2020-01-28,44.47807312011719,,72.69087982177734,51.5,,73.93777465820312,52.099998474121094,,75.37333679199219,51.0,,72.0,51.900001525878906,,74.77777862548828,2011311,,1459001
2020-01-29,44.47807312011719,,70.6197509765625,51.5,,71.83110809326172,51.95000076293945,,74.65333557128906,51.20000076293945,,69.66222381591797,51.79999923706055,,74.07555389404297,1710263,,1885477
2020-01-30,43.70078659057617,,65.94438171386719,50.599998474121094,,67.07555389404297,51.5,,72.80000305175781,50.20000076293945,,66.66666412353516,51.25,,72.0,1971860,,3479760
2020-01-31,43.09623336791992,,67.03677368164062,49.900001525878906,,68.1866683959961,51.400001525878906,,69.2933349609375,49.099998474121094,,66.33777618408203,50.900001525878906,,67.28888702392578,2160583,,2902140
2020-02-03,41.15301513671875,,69.60166931152344,47.650001525878906,,70.7955551147461,48.900001525878906,,71.28888702392578,47.349998474121094,,67.55110931396484,48.25,,67.55555725097656,2917775,,1763955
2020-02-04,41.45529556274414,,72.03109741210938,48.0,,73.26666259765625,48.400001525878906,,73.77777862548828,47.5,,71.4044418334961,47.900001525878906,,71.90666961669922,2484469,,4458150
2020-02-05,41.88711929321289,,70.32699584960938,48.5,,71.53333282470703,48.70000076293945,,73.4222183227539,48.0,,70.67111206054688,48.20000076293945,,72.62222290039062,1708093,,2011230
2020-02-06,42.31895065307617,,67.83639526367188,49.0,,69.0,50.650001525878906,,71.92444610595703,48.45000076293945,,68.55110931396484,48.5,,71.12889099121094,4266040,,3370128
2020-02-07,42.27576446533203,,73.69151306152344,48.95000076293945,,74.95555877685547,49.5,,75.55555725097656,48.54999923706055,,69.33333587646484,49.25,,69.33333587646484,2122619,,16685482
2020-02-10,44.00306701660156,,72.54232788085938,50.95000076293945,,73.78666687011719,52.400001525878906,,76.7066650390625,47.650001525878906,,72.26666259765625,49.0,,74.95555877685547,6161761,,3566868
2020-02-11,42.96669006347656,,70.7639389038086,49.75,,71.97777557373047,51.900001525878906,,75.46221923828125,49.20000076293945,,71.55555725097656,51.900001525878906,,74.28888702392578,5602045,,2400986
2020-02-12,42.146217346191406,,71.196533203125,48.79999923706055,,72.41777801513672,50.099998474121094,,72.88888549804688,48.54999923706055,,71.37777709960938,49.70000076293945,,71.64444732666016,2404887,,1528110
2020-02-13,41.843936920166016,,72.17964935302734,48.45000076293945,,73.41777801513672,49.400001525878906,,74.4800033569336,48.0,,71.51555633544922,48.599998474121094,,72.66666412353516,2720671,,1815480
2020-02-14,41.239383697509766,,71.61163330078125,47.75,,72.83999633789062,48.900001525878906,,74.2044448852539,47.400001525878906,,72.45333099365234,48.45000076293945,,73.68888854980469,2627577,,815253
2020-02-17,40.375728607177734,,70.37943267822266,46.75,,71.58666229248047,47.75,,73.32444763183594,46.54999923706055,,71.11111450195312,47.75,,73.32444763183594,2161371,,901080
2020-02-18,37.35294723510742,,70.6241226196289,43.25,,71.83555603027344,46.79999923706055,,73.04444122314453,40.04999923706055,,69.42666625976562,46.5,,71.64444732666016,5665324,,1135620
2020-02-19,38.17341995239258,,69.75021362304688,44.20000076293945,,70.94666290283203,44.400001525878906,,72.87110900878906,43.20000076293945,,70.5111083984375,43.5,,72.5199966430664,2615042,,3320291
2020-02-20,38.17341995239258,,71.57666015625,44.20000076293945,,72.804443359375,44.79999923706055,,74.36888885498047,43.70000076293945,,71.11555480957031,43.900001525878906,,71.2844467163086,2389438,,2782215
2020-02-24,36.44611358642578,,70.68528747558594,42.20000076293945,,71.89777374267578,43.70000076293945,,72.88888549804688,41.5,,71.55555725097656,43.04999923706055,,72.42666625976562,2115016,,2551455
2020-02-25,36.402931213378906,,70.82511138916016,42.150001525878906,,72.04000091552734,42.650001525878906,,73.195556640625,41.54999923706055,,71.56444549560547,42.45000076293945,,72.44444274902344,2322554,,2099756
2020-02-26,35.668827056884766,,73.24580383300781,41.29999923706055,,74.5022201538086,42.29999923706055,,75.54222106933594,41.0,,71.71111297607422,41.900001525878906,,71.7155532836914,2347752,,7253156
2020-02-27,34.89154052734375,,71.44122314453125,40.400001525878906,,72.66666412353516,41.29999923706055,,76.35555267333984,40.20000076293945,,72.46221923828125,41.29999923706055,,74.66666412353516,2026301,,3510180
2020-02-28,32.08467102050781,,71.05670166015625,37.150001525878906,,72.27555847167969,39.400001525878906,,73.23999786376953,36.79999923706055,,70.23110961914062,38.54999923706055,,71.65333557128906,3523901,,4315646
2020-03-02,31.393747329711914,,70.70278930664062,36.349998474121094,,71.91555786132812,38.150001525878906,,74.04000091552734,36.099998474121094,,71.56444549560547,38.0,,72.88888549804688,2675507,,4296037
2020-03-03,31.35056495666504,,71.82575225830078,36.29999923706055,,73.05777740478516,36.75,,73.77777862548828,35.04999923706055,,71.73777770996094,36.70000076293945,,71.9111099243164,3306566,,2697063
2020-03-04,31.43692970275879,,68.49618530273438,36.400001525878906,,69.67111206054688,38.75,,73.27555847167969,35.349998474121094,,68.44444274902344,36.29999923706055,,72.9111099243164,6454043,,8188391
2020-03-05,34.114253997802734,,66.73965454101562,39.5,,67.88444519042969,40.0,,70.4000015258789,36.099998474121094,,67.58222198486328,36.099998474121094,,70.4000015258789,9531514,,2561377
2020-03-06,31.696025848388672,,68.5966567993164,36.70000076293945,,69.77333068847656,38.70000076293945,,70.57777404785156,36.29999923706055,,65.95555877685547,37.04999923706055,,65.95555877685547,4572495,,1600402
2020-03-09,29.234619140625,,64.97438049316406,33.849998474121094,,66.0888900756836,35.95000076293945,,69.15555572509766,33.54999923706055,,64.53333282470703,35.95000076293945,,66.77777862548828,3611725,,6511657
2020-03-11,28.41415023803711,,68.40005493164062,32.900001525878906,,69.57333374023438,34.5,,70.8133316040039,32.5,,64.54222106933594,34.0,,66.11111450195312,3551512,,4693331
2020-03-12,25.089088439941406,,66.04051971435547,29.049999237060547,,67.17333221435547,31.5,,68.51555633544922,28.799999237060547,,62.7599983215332,30.200000762939453,,68.51555633544922,4209114,,3435795
2020-03-13,26.773212432861328,,67.75773620605469,31.0,,68.91999816894531,31.600000381469727,,69.33333587646484,24.399999618530273,,53.78666687011719,26.299999237060547,,62.31999969482422,6204887,,1451733
2020-03-16,25.607280731201172,,61.55742645263672,29.649999618530273,,62.61333465576172,30.049999237060547,,66.48444366455078,28.549999237060547,,61.82666778564453,29.700000762939453,,66.22222137451172,2676456,,1667362
2020-03-17,25.650463104248047,,61.963783264160156,29.700000762939453,,63.02666473388672,31.100000381469727,,66.12889099121094,29.0,,61.02666473388672,30.0,,62.488887786865234,3188890,,2598750
2020-03-18,25.520915985107422,,57.74722671508789,29.549999237060547,,58.73777770996094,30.899999618530273,,64.49333190917969,28.600000381469727,,55.06222152709961,30.899999618530273,,63.733333587646484,3016227,,3367125
2020-03-19,24.916358947753906,,57.109283447265625,28.850000381469727,,58.08888626098633,30.399999618530273,,59.54222106933594,27.600000381469727,,48.47111129760742,28.399999618530273,,54.400001525878906,3077729,,4272255
2020-03-20,25.17545509338379,,52.67424392700195,29.149999618530273,,53.57777786254883,29.899999618530273,,58.99555587768555,28.600000381469727,,50.400001525878906,29.100000381469727,,57.071109771728516,4874763,,2550296
2020-03-23,22.28221893310547,,51.2366828918457,25.799999237060547,,52.11555480957031,28.0,,54.133331298828125,25.100000381469727,,42.862220764160156,27.149999618530273,,42.862220764160156,2375651,,2795220
2020-03-24,23.664064407348633,,49.14806365966797,27.399999618530273,,49.991111755371094,27.700000762939453,,55.11111068725586,25.25,,47.32444381713867,27.299999237060547,,51.5555534362793,2360676,,3438225
2020-03-25,23.189056396484375,,48.84219741821289,26.850000381469727,,49.68000030517578,27.350000381469727,,51.82222366333008,26.200000762939453,,46.733333587646484,26.5,,51.11111068725586,1669507,,2162385
2020-03-26,24.35498809814453,,52.167381286621094,28.200000762939453,,53.06222152709961,29.25,,54.93777847290039,26.850000381469727,,49.77777862548828,27.100000381469727,,50.66222381591797,2454484,,2176335
2020-03-27,25.089088439941406,,49.5544319152832,29.049999237060547,,50.40444564819336,30.799999237060547,,55.63111114501953,28.100000381469727,,49.38666534423828,30.0,,54.57777786254883,3370786,,1488926
2020-03-30,24.484533309936523,,46.334110260009766,28.350000381469727,,47.12888717651367,28.850000381469727,,51.5555534362793,27.600000381469727,,46.67555618286133,28.850000381469727,,47.88444519042969,1864682,,1933312
2020-03-31,24.78681182861328,,46.2685661315918,28.700000762939453,,47.06222152709961,29.75,,48.88888931274414,28.399999618530273,,45.33333206176758,29.649999618530273,,48.20000076293945,1764146,,2728383
2020-04-01,24.829994201660156,,46.96769332885742,28.75,,47.77333450317383,29.399999618530273,,48.79999923706055,28.549999237060547,,45.622222900390625,29.200000762939453,,47.54666519165039,1772834,,1838351
2020-04-03,24.70044708251953,,46.97206115722656,28.600000381469727,,47.77777862548828,29.149999618530273,,49.77777862548828,28.100000381469727,,44.44444274902344,29.0,,48.43555450439453,1378652,,2895401
2020-04-07,25.04590606689453,,46.48267364501953,29.0,,47.279998779296875,29.75,,49.7599983215332,28.799999237060547,,46.72444534301758,29.75,,49.7599983215332,1885650,,3556867
2020-04-08,25.04590606689453,,47.448326110839844,29.0,,48.26222229003906,30.399999618530273,,48.63999938964844,28.549999237060547,,46.666664123535156,28.799999237060547,,48.41777801513672,2628257,,2505836
2020-04-09,24.8731746673584,,50.5113410949707,28.799999237060547,,51.377777099609375,29.600000381469727,,52.43555450439453,28.75,,48.45333480834961,29.149999618530273,,49.33333206176758,3963000,,2596905
2020-04-13,24.484533309936523,,48.52759552001953,28.350000381469727,,49.36000061035156,28.899999618530273,,52.88888931274414,28.200000762939453,,48.635555267333984,28.899999618530273,,51.5555534362793,1782834,,2223528
2020-04-15,25.00272560119629,,49.58063507080078,28.950000762939453,,50.43111038208008,29.600000381469727,,52.35555648803711,28.350000381469727,,48.44888687133789,28.350000381469727,,49.77777862548828,4087115,,3722208
2020-04-16,25.305002212524414,,50.45453643798828,29.299999237060547,,51.31999969482422,29.600000381469727,,52.0,28.399999618530273,,49.42222213745117,28.850000381469727,,50.59555435180664,3600789,,1784610
2020-04-17,25.132272720336914,,52.87960433959961,29.100000381469727,,53.78666687011719,30.399999618530273,,54.83555603027344,28.950000762939453,,51.5555534362793,30.200000762939453,,52.8488883972168,4092763,,2974983
2020-04-20,25.477731704711914,,56.851478576660156,29.5,,57.82666778564453,30.299999237060547,,58.666664123535156,29.049999237060547,,52.4577751159668,29.149999618530273,,54.133331298828125,11500241,,3896122
2020-04-21,24.31180191040039,,53.05875778198242,28.149999618530273,,53.96888732910156,29.049999237060547,,57.77777862548828,28.0,,53.33777618408203,29.0,,57.33333206176758,4159450,,2009632
2020-04-22,24.570899963378906,,56.92138671875,28.450000762939453,,57.89777755737305,28.75,,58.488887786865234,28.0,,53.91555404663086,28.149999618530273,,54.22222137451172,4383029,,2902005
2020-04-23,24.5277156829834,,54.435150146484375,28.399999618530273,,55.36888885498047,28.799999237060547,,59.67555618286133,28.299999237060547,,54.666664123535156,28.450000762939453,,58.0444450378418,2417157,,2018700
2020-04-24,23.879976272583008,,56.89517593383789,27.649999618530273,,57.87111282348633,28.299999237060547,,59.06666564941406,27.600000381469727,,54.41777801513672,28.0,,54.49777603149414,3189565,,4706640
2020-04-27,23.707246780395508,,56.432010650634766,27.450000762939453,,57.400001525878906,27.950000762939453,,59.27555465698242,27.350000381469727,,56.70222091674805,27.799999237060547,,59.01333236694336,5446987,,1510200
2020-04-28,23.145872116088867,,57.86956787109375,26.799999237060547,,58.862220764160156,27.600000381469727,,59.46666717529297,26.600000381469727,,57.20000076293945,27.5,,57.91999816894531,6274030,,2254511
2020-04-29,23.361785888671875,,57.55495834350586,27.049999237060547,,58.54222106933594,27.350000381469727,,60.88888931274414,26.700000762939453,,58.22222137451172,27.0,,59.5555534362793,4322727,,2000666
2020-04-30,23.534517288208008,,58.51188659667969,27.25,,59.51555633544922,27.75,,61.155555725097656,27.149999618530273,,58.666664123535156,27.399999618530273,,58.87111282348633,4760552,,3241136
2020-05-04,22.54131507873535,,53.89332580566406,26.100000381469727,,54.81777572631836,26.75,,61.511112213134766,26.0,,54.48444366455078,26.549999237060547,,58.97777557373047,3334752,,3826192
2020-05-05,22.02312469482422,,54.21229934692383,25.5,,55.1422233581543,26.5,,57.68888854980469,25.450000762939453,,54.400001525878906,26.5,,56.41777801513672,3831287,,9902081
2020-05-06,21.159475326538086,,53.8321533203125,24.5,,54.75555419921875,25.649999618530273,,56.52888870239258,24.399999618530273,,54.400001525878906,25.600000381469727,,56.52888870239258,5048379,,3385158
2020-05-07,20.814010620117188,,52.433921813964844,24.100000381469727,,53.33333206176758,24.75,,55.10222244262695,24.049999237060547,,50.844444274902344,24.5,,55.10222244262695,4227682,,6987262
2020-05-08,20.55491828918457,,54.216670989990234,23.799999237060547,,55.14666748046875,24.450000762939453,,55.53333282470703,23.600000381469727,,53.68888854980469,24.25,,53.68888854980469,2897417,,2516040
2020-05-11,20.598098754882812,,53.9370231628418,23.850000381469727,,54.862220764160156,24.100000381469727,,56.0,23.600000381469727,,53.351112365722656,24.0,,55.5555534362793,2550388,,3621723
2020-05-12,20.684463500976562,,54.50505828857422,23.950000762939453,,55.439998626708984,24.100000381469727,,55.991111755371094,23.25,,53.795555114746094,23.549999237060547,,55.022220611572266,2397272,,2395586
2020-05-13,21.677663803100586,,57.67730712890625,25.100000381469727,,58.666664123535156,25.75,,59.4577751159668,24.399999618530273,,55.28888702392578,25.75,,56.97777557373047,7005233,,3449238
2020-05-14,21.46175193786621,,56.23101043701172,24.850000381469727,,57.195556640625,25.299999237060547,,58.635555267333984,24.700000762939453,,56.71110916137695,25.0,,57.5555534362793,2628947,,2132865
2020-05-15,21.332204818725586,,55.30904769897461,24.700000762939453,,56.25777816772461,24.950000762939453,,58.39555358886719,24.299999237060547,,55.82222366333008,24.850000381469727,,57.155555725097656,3201505,,2114876
2020-05-18,20.382184982299805,,54.76723098754883,23.600000381469727,,55.7066650390625,24.700000762939453,,56.61333465576172,23.200000762939453,,54.31111145019531,24.700000762939453,,56.19111251831055,4069503,,1578150
2020-05-19,19.77762794494629,,53.8321533203125,22.899999618530273,,54.75555419921875,23.850000381469727,,56.862220764160156,22.799999237060547,,54.400001525878906,23.649999618530273,,56.862220764160156,3836156,,2243002
2020-05-20,19.863994598388672,,52.682987213134766,23.0,,53.586666107177734,23.200000762939453,,55.33777618408203,22.649999618530273,,53.33333206176758,22.899999618530273,,54.231109619140625,2250707,,2392852
2020-05-21,20.036725997924805,,50.69049835205078,23.200000762939453,,51.560001373291016,23.600000381469727,,54.66222381591797,22.899999618530273,,51.30666732788086,23.0,,53.991111755371094,2766730,,3834585
2020-05-22,19.73444938659668,,50.92207717895508,22.850000381469727,,51.795555114746094,23.600000381469727,,52.28888702392578,22.649999618530273,,50.77777862548828,23.200000762939453,,51.5555534362793,3421837,,2297036
2020-05-26,19.77762794494629,,51.88336944580078,22.899999618530273,,52.77333450317383,23.25,,53.68888854980469,22.850000381469727,,51.911109924316406,23.049999237060547,,52.084442138671875,1495192,,3399525
2020-05-27,20.079906463623047,,51.96638488769531,23.25,,52.8577766418457,23.5,,53.28444290161133,22.649999618530273,,52.56888961791992,22.899999618530273,,52.893333435058594,3265393,,1606106
2020-05-28,20.209455490112305,,53.49134063720703,23.399999618530273,,54.40888977050781,24.0,,55.08888626098633,23.299999237060547,,53.02666473388672,23.299999237060547,,53.06666564941406,2766110,,3745755
2020-05-29,20.425369262695312,,55.19981384277344,23.649999618530273,,56.14666748046875,23.799999237060547,,56.44444274902344,23.149999618530273,,53.58222198486328,23.299999237060547,,54.38222122192383,2463870,,1697906
2020-06-01,22.02312469482422,,54.46136474609375,25.5,,55.39555358886719,25.899999618530273,,57.32444381713867,24.0,,55.11555480957031,24.049999237060547,,56.88888931274414,6981967,,2117081
2020-06-02,22.152673721313477,,52.91020202636719,25.649999618530273,,53.81777572631836,25.850000381469727,,55.88444519042969,25.149999618530273,,53.364444732666016,25.5,,55.377777099609375,3592260,,2251361
2020-06-03,24.095888137817383,,53.875850677490234,27.899999618530273,,54.79999923706055,28.850000381469727,,55.911109924316406,26.0,,54.253334045410156,26.0,,54.32444381713867,14205413,,4585365
2020-06-04,25.17545509338379,,53.28597640991211,29.149999618530273,,54.20000076293945,30.5,,55.40444564819336,28.0,,53.9555549621582,28.0,,55.10222244262695,13887365,,1859490
2020-06-05,26.211837768554688,,55.25661849975586,30.350000381469727,,56.204444885253906,30.600000381469727,,56.488887786865234,29.399999618530273,,54.7511100769043,30.0,,55.022220611572266,8522437,,1829047
2020-06-08,25.520915985107422,,54.23851776123047,29.549999237060547,,55.168888092041016,31.700000762939453,,57.33333206176758,29.299999237060547,,54.75555419921875,31.299999237060547,,57.057777404785156,9682131,,2565157
2020-06-09,24.5277156829834,,54.780338287353516,28.399999618530273,,55.720001220703125,30.299999237060547,,56.25777816772461,28.049999237060547,,54.67555618286133,29.799999237060547,,55.11111068725586,8140153,,3400751
2020-06-10,25.305002212524414,,54.25599670410156,29.299999237060547,,55.18666458129883,29.700000762939453,,55.82222366333008,28.350000381469727,,54.666664123535156,28.649999618530273,,55.5555534362793,5551984,,1877062
2020-06-11,24.829994201660156,,54.194828033447266,28.75,,55.12444305419922,29.649999618530273,,55.98222351074219,28.549999237060547,,54.804443359375,29.5,,55.45333480834961,6408707,,1016257
2020-06-12,24.743627548217773,,55.21728515625,28.649999618530273,,56.16444396972656,28.799999237060547,,57.057777404785156,27.100000381469727,,52.08888626098633,27.549999237060547,,52.08888626098633,4618964,,3023673
2020-06-15,25.26181983947754,,57.17918395996094,29.25,,58.15999984741211,29.950000762939453,,61.33333206176758,28.149999618530273,,55.57777786254883,28.649999618530273,,56.35555648803711,8309644,,6625721
2020-06-16,24.95954132080078,,56.61552810668945,28.899999618530273,,57.586666107177734,30.399999618530273,,59.98222351074219,27.850000381469727,,56.488887786865234,30.149999618530273,,59.182220458984375,6255832,,2425837
2020-06-17,25.04590606689453,,57.83025360107422,29.0,,58.82222366333008,29.25,,59.54222106933594,28.100000381469727,,56.79999923706055,28.850000381469727,,56.88888931274414,4026677,,2036778
2020-06-18,25.391368865966797,,61.79774475097656,29.399999618530273,,62.8577766418457,29.649999618530273,,63.5555534362793,28.899999618530273,,58.49333190917969,28.950000762939453,,58.82222366333008,3798169,,6433323
2020-06-19,26.514114379882812,,63.965023040771484,30.700000762939453,,65.06222534179688,31.700000762939453,,65.5955581665039,29.299999237060547,,63.64444351196289,29.799999237060547,,63.64444351196289,14607168,,3551478
2020-06-22,28.327783584594727,,61.89823913574219,32.79999923706055,,62.959999084472656,33.29999923706055,,65.6933364868164,31.0,,62.57777786254883,31.0,,65.4222183227539,15635325,,2387565
2020-06-23,31.04828643798828,,61.850181579589844,35.95000076293945,,62.911109924316406,36.54999923706055,,64.0,33.5,,62.31111145019531,33.849998474121094,,62.959999084472656,24991472,,3659332
2020-06-24,28.41415023803711,,60.16355514526367,32.900001525878906,,61.195556640625,36.5,,63.46666717529297,32.29999923706055,,60.364444732666016,36.5,,63.195556640625,23197023,,1728112
2020-06-25,28.75960922241211,,60.74470520019531,33.29999923706055,,61.78666687011719,33.5,,62.844444274902344,31.799999237060547,,60.364444732666016,32.650001525878906,,60.364444732666016,6228569,,1476866
2020-06-26,29.234619140625,,59.582420349121094,33.849998474121094,,60.60444259643555,35.400001525878906,,63.11111068725586,33.25,,59.67555618286133,33.79999923706055,,61.42222213745117,6842752,,35092282
2020-06-29,28.28460121154785,,59.612998962402344,32.75,,60.635555267333984,33.54999923706055,,62.57777786254883,32.349998474121094,,59.733333587646484,33.54999923706055,,60.44444274902344,4223319,,2276111
2020-06-30,27.46413230895996,,59.50813293457031,31.799999237060547,,60.52888870239258,33.29999923706055,,61.302223205566406,31.700000762939453,,60.13777542114258,33.04999923706055,,60.79999923706055,3493404,,4217231
2020-07-01,28.068689346313477,,60.36454772949219,32.5,,61.400001525878906,32.599998474121094,,61.86666488647461,31.549999237060547,,60.106666564941406,32.0,,60.96444320678711,4275027,,1424632
2020-07-02,27.982324600219727,,59.556190490722656,32.400001525878906,,60.57777786254883,32.95000076293945,,62.57777786254883,32.099998474121094,,60.328887939453125,32.5,,61.733333587646484,3526830,,1500952
2020-07-03,27.68004608154297,,61.006874084472656,32.04999923706055,,62.0533332824707,32.75,,62.31111145019531,32.0,,60.813331604003906,32.70000076293945,,60.813331604003906,2757251,,1265220
2020-07-06,27.809595108032227,,61.14232635498047,32.20000076293945,,62.19111251831055,32.5,,64.0,32.099998474121094,,61.782222747802734,32.349998474121094,,62.22666549682617,2888852,,3169327
2020-07-07,27.76641273498535,,60.66167449951172,32.150001525878906,,61.70222091674805,32.400001525878906,,63.63999938964844,32.0,,61.33333206176758,32.400001525878906,,63.43111038208008,2295839,,4568006
2020-07-08,28.068689346313477,,59.42073440551758,32.5,,60.439998626708984,34.0,,63.084442138671875,32.150001525878906,,60.22222137451172,32.29999923706055,,62.39555358886719,13531643,,12529811
2020-07-09,28.241418838500977,,60.1810302734375,32.70000076293945,,61.21333312988281,33.150001525878906,,62.11111068725586,32.5,,60.45333480834961,32.79999923706055,,60.71110916137695,3649853,,1620135
2020-07-10,27.68004608154297,,59.446956634521484,32.04999923706055,,60.46666717529297,32.599998474121094,,62.0444450378418,31.75,,60.35555648803711,32.5,,61.24444580078125,3550490,,2790495
2020-07-13,27.248218536376953,,59.477542877197266,31.549999237060547,,60.49777603149414,32.45000076293945,,61.33777618408203,31.350000381469727,,59.0533332824707,32.099998474121094,,61.13777542114258,2943667,,2411932
2020-07-14,26.298202514648438,,59.50376892089844,30.450000762939453,,60.524444580078125,31.399999618530273,,61.155555725097656,30.25,,59.804443359375,31.200000762939453,,60.36000061035156,3246712,,3494823
2020-07-15,26.039108276367188,,59.6042594909668,30.149999618530273,,60.62666702270508,31.0,,61.11111068725586,30.100000381469727,,60.0,30.700000762939453,,60.88888931274414,2398475,,773066
2020-07-16,25.82319450378418,,60.09800720214844,29.899999618530273,,61.12888717651367,30.200000762939453,,61.33333206176758,29.600000381469727,,58.78666687011719,30.149999618530273,,60.622222900390625,2581989,,2922693
2020-07-17,27.032306671142578,,60.34269714355469,31.299999237060547,,61.377777099609375,31.649999618530273,,61.93777847290039,29.75,,60.37333297729492,29.899999618530273,,61.155555725097656,4796816,,1583493
2020-07-20,26.81639289855957,,61.81959533691406,31.049999237060547,,62.880001068115234,31.700000762939453,,63.11111068725586,30.850000381469727,,61.43555450439453,31.549999237060547,,61.43555450439453,4122366,,2124326
2020-07-21,26.90275764465332,,62.518707275390625,31.149999618530273,,63.59111022949219,31.850000381469727,,64.8133316040039,31.0,,62.81777572631836,31.649999618530273,,63.46666717529297,2655547,,2449125
2020-07-22,26.600479125976562,,62.38761901855469,30.799999237060547,,63.4577751159668,31.350000381469727,,65.06666564941406,30.549999237060547,,62.942222595214844,31.25,,64.0,2256504,,5726958
2020-07-23,26.64366340637207,,61.23844909667969,30.850000381469727,,62.28888702392578,31.25,,64.26666259765625,30.600000381469727,,61.77777862548828,30.75,,63.28888702392578,2760242,,1878738
2020-07-24,26.384565353393555,,60.77091598510742,30.549999237060547,,61.813331604003906,30.75,,63.022220611572266,30.299999237060547,,61.20888900756836,30.700000762939453,,62.22222137451172,2084425,,4222091
2020-07-27,25.520915985107422,,59.98440170288086,29.549999237060547,,61.01333236694336,30.549999237060547,,62.11555480957031,29.5,,60.88888931274414,30.399999618530273,,61.9555549621582,3252249,,1052561
2020-07-28,25.218639373779297,,61.32147216796875,29.200000762939453,,62.37333297729492,29.850000381469727,,63.00444412231445,28.899999618530273,,60.97777557373047,29.5,,61.155555725097656,2759742,,4145321
2020-07-29,25.650463104248047,,60.88888931274414,29.700000762939453,,61.93333435058594,30.450000762939453,,63.38222122192383,29.200000762939453,,61.351112365722656,29.5,,62.96888732910156,4300467,,2972643
