Date,Adj Close,Close,High,Low,Open,Volume
2020-01-01,525.949462890625,529.6500244140625,534.75,524.0,527.0,107849
2020-01-02,537.5676879882812,541.3499755859375,545.9000244140625,528.7000122070312,529.5,158640
2020-01-03,532.15576171875,535.9000244140625,542.7999877929688,534.0,542.4000244140625,63423
2020-01-06,526.247314453125,529.9500122070312,534.9000244140625,521.4000244140625,533.0,105970
2020-01-07,529.2263793945312,532.9500122070312,540.8499755859375,528.4000244140625,532.0,153960
2020-01-08,528.2333984375,531.9500122070312,534.5499877929688,521.4000244140625,526.5999755859375,163181
2020-01-09,543.6250610351562,547.4500122070312,557.8499755859375,532.0,535.0,200543
2020-01-10,546.7034912109375,550.5499877929688,559.0,543.0,548.75,156788
2020-01-13,541.6390991210938,545.4500122070312,557.9000244140625,541.0,551.0,79458
2020-01-14,557.2293701171875,561.1500244140625,565.0,542.2000122070312,547.0999755859375,152033
2020-01-15,579.8700561523438,583.9500122070312,586.5,555.0,561.1500244140625,568486
2020-01-16,587.3673095703125,591.5,600.0,584.0,584.9000244140625,323010
2020-01-17,587.2681274414062,591.4000244140625,599.9500122070312,565.6500244140625,595.7999877929688,179399
2020-01-20,596.1058349609375,600.2999877929688,611.9500122070312,594.4500122070312,595.0,460984
2020-01-21,590.1476440429688,594.2999877929688,603.4000244140625,588.3499755859375,599.25,217977
2020-01-22,582.1043701171875,586.2000122070312,605.0,582.2000122070312,603.9500122070312,71955
2020-01-23,585.3812866210938,589.5,594.25,582.2999877929688,590.0499877929688,82621
2020-01-24,579.2244873046875,583.2999877929688,596.0,576.0999755859375,591.7999877929688,128325
2020-01-27,568.748291015625,572.75,584.25,570.0,577.0,71115
2020-01-28,583.8421630859375,587.9500122070312,597.7999877929688,568.0,573.0499877929688,283284
2020-01-29,578.1819458007812,582.25,600.0,578.0,591.4000244140625,134349
2020-01-30,577.9337158203125,582.0,594.9500122070312,578.8499755859375,586.2000122070312,88967
2020-01-31,586.6721801757812,590.7999877929688,595.0,580.0,586.0,108209
2020-02-03,589.8995361328125,594.0499877929688,596.75,579.8499755859375,580.0999755859375,336150
2020-02-04,596.5526733398438,600.75,607.0,595.0,596.1500244140625,223685
2020-02-05,588.4595336914062,592.5999755859375,602.7999877929688,585.0,601.75,181054
2020-02-06,588.9561767578125,593.0999755859375,599.0,590.0999755859375,596.0,160852
2020-02-07,657.9208984375,662.5499877929688,678.4000244140625,620.0,620.0,2595009
2020-02-10,690.8888549804688,695.75,701.6500244140625,642.1500244140625,665.0,1105421
2020-02-11,672.2203369140625,676.9500122070312,714.5999755859375,669.9000244140625,700.5,967825
2020-02-12,700.372314453125,705.2999877929688,725.0,673.5,675.8499755859375,1234720
2020-02-13,729.2688598632812,734.4000244140625,742.0,702.0,708.0,875161
2020-02-14,753.001953125,758.2999877929688,764.0,712.5999755859375,736.5999755859375,1068329
2020-02-17,744.5613403320312,749.7999877929688,782.75,736.0499877929688,753.0,848055
2020-02-18,722.3178100585938,727.4000244140625,764.5999755859375,715.7999877929688,751.0,538830
2020-02-19,769.7342529296875,775.1500244140625,779.0,731.8499755859375,731.8499755859375,656923
2020-02-20,770.6278686523438,776.0499877929688,794.0,765.0,775.9000244140625,1076588
2020-02-24,790.3888549804688,795.9500122070312,802.9500122070312,767.0999755859375,775.9000244140625,543365
2020-02-25,758.7614135742188,764.0999755859375,804.7000122070312,760.0,792.0,464607
2020-02-26,732.84375,738.0,762.0,735.0,755.0,580129
2020-02-27,728.9708862304688,734.0999755859375,748.7000122070312,728.0,733.0999755859375,283297
2020-02-28,732.0493774414062,737.2000122070312,760.0,680.0,714.9000244140625,741077
2020-03-02,726.6870727539062,731.7999877929688,778.0,723.1500244140625,750.5,370025
2020-03-03,720.8779296875,725.9500122070312,754.0,720.0,734.9500122070312,338626
2020-03-04,678.87353515625,683.6500244140625,736.7000122070312,673.9000244140625,735.0,752869
2020-03-05,680.0650634765625,684.8499755859375,706.7000122070312,680.0,694.9500122070312,323635
2020-03-06,688.9525756835938,693.7999877929688,699.7999877929688,649.0,660.0,416766
2020-03-09,655.7362670898438,660.3499755859375,680.0,621.25,675.0,588633
2020-03-11,654.842529296875,659.4500122070312,698.0,645.1500244140625,664.4500122070312,349780
2020-03-12,592.977783203125,597.1500244140625,635.0,567.0,620.0,936391
2020-03-13,596.2547607421875,600.4500122070312,650.0,530.5,530.5,876985
2020-03-16,568.0036010742188,572.0,588.0,530.0,570.0,669046
2020-03-17,533.0991821289062,536.8499755859375,580.0,525.0,566.0,560362
2020-03-18,485.58343505859375,489.0,552.0499877929688,457.0,540.0,863336
2020-03-19,467.6098937988281,470.8999938964844,483.3999938964844,422.1000061035156,451.0,1001487
2020-03-20,501.7199401855469,505.25,524.4000244140625,448.25,470.8999938964844,565163
2020-03-23,401.3759460449219,404.20001220703125,479.79998779296875,404.20001220703125,442.0,585178
