Date,Adj Close,Close,High,Low,Open,Volume
2020-01-01,10.81688404083252,10.949999809265137,11.199999809265137,10.600000381469727,11.0,534519
2020-01-02,11.162628173828125,11.300000190734863,11.350000381469727,10.800000190734863,11.0,460234
2020-01-03,11.70594310760498,11.850000381469727,11.850000381469727,10.899999618530273,11.5,565432
2020-01-06,11.952903747558594,12.100000381469727,12.25,11.850000381469727,11.850000381469727,380931
2020-01-07,11.804727554321289,11.949999809265137,12.399999618530273,11.850000381469727,12.399999618530273,274168
2020-01-08,11.261412620544434,11.399999618530273,11.800000190734863,11.399999618530273,11.5,226266
2020-01-09,11.261412620544434,11.399999618530273,11.75,11.0,11.75,261919
2020-01-10,11.113236427307129,11.25,11.5,11.100000381469727,11.5,211933
2020-01-13,10.619315147399902,10.75,11.25,10.699999809265137,11.050000190734863,423825
2020-01-14,10.125393867492676,10.25,10.399999618530273,10.25,10.25,3059049
2020-01-15,9.631471633911133,9.75,10.0,9.75,9.75,1141532
2020-01-16,9.186942100524902,9.300000190734863,9.5,9.300000190734863,9.300000190734863,377679
2020-01-17,8.742412567138672,8.850000381469727,8.899999618530273,8.850000381469727,8.850000381469727,438277
2020-01-20,8.347274780273438,8.449999809265137,8.75,8.449999809265137,8.449999809265137,1251513
2020-01-21,7.952138423919678,8.050000190734863,8.050000190734863,8.050000190734863,8.050000190734863,224135
2020-01-22,8.347274780273438,8.449999809265137,8.449999809265137,7.650000095367432,7.650000095367432,2314442
2020-01-23,8.742412567138672,8.850000381469727,8.850000381469727,8.850000381469727,8.850000381469727,131462
2020-01-24,9.137550354003906,9.25,9.25,8.899999618530273,9.25,784097
2020-01-27,9.58207893371582,9.699999809265137,9.699999809265137,9.25,9.699999809265137,276189
2020-01-28,10.02660846710205,10.149999618530273,10.149999618530273,10.149999618530273,10.149999618530273,225291
2020-01-29,10.471138954162598,10.600000381469727,10.649999618530273,10.149999618530273,10.649999618530273,667168
2020-01-30,9.977216720581055,10.100000381469727,10.899999618530273,10.100000381469727,10.899999618530273,384312
2020-01-31,9.483297348022461,9.600000381469727,10.100000381469727,9.600000381469727,9.600000381469727,375365
2020-02-03,8.594236373901367,8.699999809265137,8.699999809265137,8.699999809265137,8.699999809265137,91861
2020-02-04,8.989374160766602,9.100000381469727,9.100000381469727,8.300000190734863,8.300000190734863,261102
2020-02-05,9.08815860748291,9.199999809265137,9.550000190734863,9.100000381469727,9.550000190734863,302334
2020-02-06,9.532686233520508,9.649999618530273,9.649999618530273,9.100000381469727,9.649999618530273,226377
2020-02-07,9.137550354003906,9.25,9.949999809265137,9.199999809265137,9.699999809265137,321651
2020-02-10,8.939981460571289,9.050000190734863,9.699999809265137,8.850000381469727,9.699999809265137,157999
2020-02-11,8.495451927185059,8.600000381469727,9.449999809265137,8.600000381469727,9.300000190734863,388712
2020-02-12,8.544843673706055,8.649999618530273,8.949999809265137,8.5,8.899999618530273,231741
